speaker_id,form_id,grade,wav_path,asr_transcription,prompt,confidence_score,acoustic_score,lm_score,pitch,intensity,pause(sec),silence(sec),duration(sec)
723030101107_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723030101107_200.wav,"Well, I think this picture probably taken in a bazaar or night market and because there are lots of vendors there and people the people are my people might shopping in the picture and the boy on the right is catching catching fish with his parent his parent on the left and maybe his sister  are taking pictures next to his parents. And I have seen this kind of activity before because when I'm little, I like to shopping in night market or bazaar. And if I were a parent, I think I would encourage my child to take part in a similar activity because I think it's quite fun and interesting.  It can maintain the relationship between parents and their children. And I'm interested in running this kind of business because I think it's quite cool and it can also earn money and I can communicate with lots of different kind of people","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.83,0.85421,1.99426,414.3266,0.0840937064185582,0.0,0,89.26
723030101108_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723030101108_200.wav,"This picture is taken in an old street or in a night market. And we can see many people go shopping in this old street. And in the center of the picture, we can see four people. Maybe it's a family, a catcher fish. Catcher fish is really fun for everyone because it gives us joy.  Sometimes I will go to the night market to catch fish. I really love catching fish because I can share this activity with my family. But as a matter of fact, I won't be interested in running this kind of business because my dream is to become a doctor.  I think I have ability to run a stand which is a catcher fish which is a scam station. But sometimes I will go to the game stand just like playing bowls and get a catcher fish. And what's more, there are more people go shopping in this old street.  you","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7585,0.84058,2.01577,322.9283,0.0501123190506536,0.0,0,90.1
723030101109_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723030101109_200.wav,This picture was taken in night market because it the kid and the parents were Capturing a goldfish and it is usual activity in night market I often seen it in in Fengjia night market and my parents often take me to  I would encourage my child to take a part in because I think it could It could pull the gap of me and my child As you can see the the children in the picture is quite heavy  happy playing with the goldfish. And the parents are just looking forward to this.,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8025,0.91059,2.15246,365.9873,0.0532434781729851,0.0,0,68.51
723030101111_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723030101111_200.wav,"I think this picture was probably taken in a traditional market because I think there are a lot of people and there are a lot of vendors and usually we can see people catching fish in a traditional market and there are a lot of people they are buying foods or  I think they are catching fish. A kid sitting in front of the picture, a kid is catching a fish. I have seen this kind of activity before. If I were a parent, I would encourage my child to take part in this kind of activity because catching fish is very interesting, especially kids love it.  I would be interested in running this kind of business because I think it would help me to make a lot of money. And if I still have time, I want to also try to sell something else, such as fruits and vegetables in the traditional market, because I think I will have more","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.821,0.86036,1.74343,272.0875,0.0425513333423684,0.0,0,88.42
723030101112_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723030101112_200.wav,"I think this picture was probably taken at a maybe a market and I think it's because there are so many people there and you can see many stands on sale or maybe ball and any variety of things and in this pictures the most people are playing with fish, I got fish  I think I have seen this kind of activity before and I also play these activities. If I have children, I think I will encourage my children to take part in Samira's activity because I think it's fun and it can relax pressures and you can get so much interesting and experience on it.  interesting in run this kind of business because I think it is so I'm saying it's difficult for me because you can see you have to prepare some materials and you need to maybe talk with his clients and I think this is that these things is not I'm good at and also you can use the","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8098,0.84734,2.01748,422.6428,0.0399850651579485,0.0,0,89.88
723030101119_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723030101119_200.wav,"The picture is probably taken in a night market and every people likes to go to night markets and these people are eating some food and playing some games and it is very interesting and the food is very delicious and I have experienced about this activity before When I was young, my parents usually take me to night markets after their work In a night market, we can share our food  our food and our leisure time and it is my good pleasure. And if I were a parent, I would encourage my child to take part in a similar activity. First of all, the night market is every children who experience and it takes a lot of good memory when they was young. And furthermore, I think the night market can help relieve their tension. Having an important  Exam around the corner. I think they can go to the night market to share their pressure and I'm not really interested in running this kind of business Because this kind of business is very tired. They need to work at night or in and then prepare in the evening and They did not get a lot of salary and I think night market is a represent result","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7995,0.8557,1.95585,344.3302,0.0659581631355519,0.0,0,88.31
723030101121_200,HS-1801,4.5,/share/corpus/LTTC2023/HS-1801_sliced/723030101121_200.wav,"This picture is probably taken at a daytime market where there are no local farmers market like that because they're always something interesting to play with and the kids and the parents are doing the goat fish fishing. I think that is a traditional activity that you do in markets like that.  It's one of my childhood memories. I have do this very long time ago. It's a very cool thing to do because you break your net and that you can't get the fish. I would like to... well, it's not my dream career but I wouldn't say no to this running business like this because  job has its own interesting part and yeah. Well if you see in the picture that kid is trying to get his fish into his bowl and you can see that in the fish in there are pretty small. I think it's pretty easy to get it. I think I'm quite good at it actually. And you look at that there's so many tourists around there and","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7764,0.82762,2.07972,394.0587,0.0664818183724562,0.0,0,88.93
723031101008_200,HS-1801,4.5,/share/corpus/LTTC2023/HS-1801_sliced/723031101008_200.wav,"This picture might be taken in a market beside a temple. There is a little boy sitting on the chair. He is catching a fish. On the left side is a lady. I think she might be his mother. She is wearing glasses and wearing long sleeves. There are many people around here. In the back, there is a woman.  woman holding a cell phone taking a picture of the little boy and her cell phone case is Hello Kitty. And I can see some people selling balloons in the behind of this picture. And I've seen these kinds of activities before because we joined many outdoor activities when I was little.  the crowded place and bustling place always have this kind of business. And if I were a parent, I think I would kind of encourage my child to take part in a similar activity because I believe children like this a lot and this might make my children really happy. I would also be interested in running this kind of business because I think this can earn a lot of money. This kind of business","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8111,0.85063,2.01524,544.9351,0.146194117691587,0.0,0,89.81
723031101013_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723031101013_200.wav,"This picture may be taken in the market because there are many vendors in this picture and there are many people in this picture. The people in the picture are catching fishes. Yes, I have ever seen this kind of activity before. If I am a parent, I would encourage my child to take this picture.  take part in this activity because I want them to have fun and I don't want to let them be boring, be bored. Yes, I do. I would like, I'm interested in only this kind of activity. Yes, because I love to see children smiling and  and I really like them to have fun. There is a box in the middle of the picture. In the box, there is water and there are also fishes in this box. Beside the box, there is a boy who is catching fishes. Behind the boy is sitting on a chair.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7498,0.83049,1.85052,553.8527,0.1097603053110474,0.0,0,88.98
723031101014_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723031101014_200.wav,"In this picture, I can see a mother and a kid are playing some games. And I think this picture is taken in a huge field because there are many activities to play. And the mother and a kid are catching the fish with a  with a net which make from paper. Yes, I have seen this kind of activity when I was 7 years old because my mother took me to night market to play it. Yes, I would encourage my child to take part in a similar activity because  can create some good memory for them. Yes, I am interested in running this kind of business because I think this can make a lot of money for me. And in this picture, I think this picture is taken in a shiny day and in the corner of the picture,","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8084,0.87872,1.88627,468.7596,0.2577953129948582,0.0,0,89.44
723031101015_200,HS-1801,3.5,/share/corpus/LTTC2023/HS-1801_sliced/723031101015_200.wav,I think this picture probably was taken in the market because people are sitting on the little tree and there are many people walking through them. And the sky is still bright so it can be night. So this place was a nice place to take pictures.  I think it is in the market  The game usually appears in the market.,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7803,0.91355,2.00321,394.0694,0.0333807019908961,0.0,0,70.91
723031101016_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723031101016_200.wav,"I suppose this picture was taken in an event that was held by some temples. And it is because we can see many people in the picture. And as I know, I often saw some events, some pictures about this kind of  I have seen this kind of thing on the news and it is held by Japanese temple. People in the pictures, they are catching fishes, little fishes. And I think they can change some rewards with those fishes or they can keep it as a pet and bring them home.  This kind of activities only on the news but I haven't had the chance to experience it by myself. If I'm the parent, I would encourage my kids to take part in this kind of activity because I think instead of playing cell phones and tablet, maybe they should go out, step out,","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7925,0.87628,2.08165,777.593,0.1074906977167887,0.0,0,89.35
723031101018_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723031101018_200.wav,"First of all, I think stick picture is taken at the activity that is held by a temple or other things, other places. And the boy at the right side, he is catching the fish with his own net. I have seen this kind of activity before and it usually held in the night market. And I really love to catching the fish with my net when I was a kid.  And every time I go to the night market, I would tell my mom to let me give it a try. And in addition, if I were the parents in the future, I would encourage my children to take part in similar activities, such as this. Because I think it's a memory of when you are a child. And this also, you will have a really good experience after you doing this.  Third, I'm not really interested in running this kind of business because every time we catch the fish and we only pay for $50 or more or less and it can make too much money so I don't really want to run in this kind of business.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7851,0.80001,1.95971,588.0292,0.1375684525063704,0.0,0,80.25
723031101024_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723031101024_200.wav,"This picture may be taken at the street or at the night market because the vendors along the road are doing some sales and getting some money.  And in a picture in a picture the people in a in a in a picture of people is still a child in a blue t-shirt long sleeve t-shirt is catching up some some kind of animals and playing and another people just wander around  to see if there are anything interesting. And I have tried this game, catching some animals. If I were a parent, I would encourage my child to participate in this similar activities. Because it can interest them  you","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8037,0.87672,2.15721,454.9431,0.2098245104573959,0.0,0,90.03
723031101028_200,HS-1801,5.0,/share/corpus/LTTC2023/HS-1801_sliced/723031101028_200.wav,"This picture was probably taken along the streets, maybe in the night market, maybe in the marketplace. I think that this is taken in the marketplace because there is some fish catching fish stands. There is a kid in the picture that is catching fish and the woman is helping him. I've seen this kind of activity often in the mind markets or some shops.  And if I was a parent, I would probably agree that my children to play it for one or two times. But I don't think that we should spend too much money on it. Because it's really just a waste of time, although it's really fun. I don't think I would be interested in running this kind of business, because the business wouldn't probably always be very well.  Have to take care of the fishes. It'll be very busy, but not much money to earn And I can see that There are many people in the street And there are many boxes of fish along along the road And I can see one woman with Hello Kitty phone Taking a picture of the boy catching the fish I can see the staircase of the left side of the picture","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7431,0.82236,1.91732,611.0634,0.0510258241812442,0.0,0,89.55
723031101030_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723031101030_200.wav,"I think this picture was taken in a date market and in the picture I can see many stands over in the fish catching games for the children to play and there are many parents standing nearby them and in the far of the picture I can see some balloons and I have tried this kind of  I think this was very funny when I doing so. If I am a parent, I think I would encourage my child to take part in this kind of activities. Because I think during the process, this can build their confidence and they can also have fun. But maybe I wouldn't be interested in running this project.  kind of business because I think this kind of job is not stable and you have to run to see if it's raining or it's sunny day so I think this might be not a good choice for me. In this picture I see that it is a very sunny day but maybe it's in the winter so everyone wear long sleeve shorts and I can","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7978,0.83974,2.00506,696.4802,0.1155272187698169,0.0,0,89.88
723031101031_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723031101031_200.wav,"I think the place is in the market as many place in Taiwan. When I was small, I often take similar game with my parents. This game is called fishing. You have to use a vulnerable paper to take the fish into your bowl. It is very difficult and it also can treat you  If I have children, I will encourage him to take part in a similar activity. Because as I said, it can train your patient. How about when you talk to running this kind of business, I think it is possible. Because my little brother has an experience of running this kind of business.  this business is very very interesting and you can contact with any customer and also the profit is very huge because you don't have to prepare any expensive element so I think the little brother is very genius of fishing because he is","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7702,0.84727,2.02207,598.2695,0.0580861314274642,0.0,0,89.53
723031101033_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723031101033_200.wav,"I think this picture was taken in the market because there are many people playing some things there and there are many stores in the background. And we can see from the picture that a children is trying to catch a goldfish from a big box and there are many goldfish inside. And the owner was trying to help him. And yes, I have seen this activity before. I think it in the nightmare.  market than this I think that was a market in the picture and I have played this before I think it was funny and it gave me some very good memories so if I were a parent I would have encouraged my child to take part in a similar activity because I think it's the children that just let him play let him have a good childhood and I would not be interested in running this kind of business  because this kind of business didn't have an income. The income would probably be really bad. And this kind of business was really really bad. And I think you have to go to many places just for earning a little money for it. And we can see that","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7737,0.81826,1.75966,459.2653,0.2149148154116812,0.0,0,89.78
723031101039_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723031101039_200.wav,"I think this picture was probably taken on the street. I think so because I can see many people walking on the streets. The people in the picture are looking for something to buy and there is a boy who is catching a fish and a woman is taking care of him. No, I haven't.  I wouldn't encourage my children to take a part in this similar activity because I think it is bad for fish. They are poor and they might get killed after you get them home because they are scared. No, I wouldn't run this kind of business in the future. I'm a careless person.  I think the fish may get killed if I carry them. Also I will get very waste if I carry the water box. In the picture I can see a little boy who is catching a fish. Who is catching fish? He is wearing a blue shirt and pants and sneakers. A woman is taking care of him.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8144,0.85854,1.8115,472.6249,0.068295918310023,0.0,0,89.74
723031101044_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723031101044_200.wav,"I think this picture was probably taken at somewhere like a night market but it opened at in the morning because I have looked at I have been seen this kind of place near my home at a park and those people are shopping and they are walking and they are  The little children are catching the fish and the women are helping him. Yes, I have seen this kind of activity like what I say, there is a kind of business around my house. And if I were a parent, I would encourage my children to take part in a similar activity like this. Because it's really fun, but if we catch the fish, I won't tell them to take home because they  don't have the responsibility, they won't feel like they have the responsibility to take care of the fish so that would be my duty so I won't encourage them. I will encourage them to play but I won't encourage them to take them home. Yeah but I'm not interested in running this kind of business because this is not my interest. My interest is like dancing and teaching dance so I won't run this kind of business.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8329,0.84471,1.79063,578.8905,0.1337261109198961,0.0,0,89.89
723031101046_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723031101046_200.wav,"In the picture, we can see a lot of people standing on the street. I think it is in the night market although the sky is bright. Because the activity in the picture is catching the golden fish. This activity are usually seen in the night market.  There are also a lot of people so I think this kind of activity would be in a night market or a similar kind of place. I have seen this kind of activity a lot because when I go to a night market, I usually see  and I will if I have a child I will encourage my child to take part in catching the fish because I think it is interesting and it will make him or her to learn how to catch a fish and I'm not interested in running this kind of business because I think it is","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7825,0.84652,1.73991,513.1793,0.2387671422612454,0.0,0,89.65
723031101048_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723031101048_200.wav,"In my opinion, this picture took place in like a park or a night market, although it's daytime. In the picture, there are some kids and it seems like they're catching small little fish or something. I think it's kind of game, like you can just catch as much little fish as you can.  I have seen this kind of activity before, like in the night market that I've been to. If I were a parent, yes, I would encourage my child to take part in a similar activity because it's fun. Just let us enjoy their childhood. And I wouldn't be interested in running this kind of business because I think it can't be  make a lot of money like you just maybe play one time and you get ten ten dollar or fifty dollars I think is no no I wouldn't be interested in and this picture oh they're very there are a lot of people and seems like","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7798,0.84369,2.12607,590.4411,0.0738280575266844,0.0,0,89.23
723031101051_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723031101051_200.wav,"I think this picture is taken on the old street because people are standing along the road and there are also many stands along the road. There are a mom and two children in this picture. They are catching fish with small nets. I have seen this kind of activity before.  in the night market. If I were a parent, I would encourage my children to do this because I think it is a good chance to experience what we do when we are in early age. I wouldn't be interested in running this kind of business because I think it is very tired and we need to stand up  for a long time under the big sun and in this picture I can see many big baskets and these baskets are all full of water and there are some kind of fishes inside and there are many trails along the road and this trail is for the kids to sit down and catch the fish and there is","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7647,0.81228,1.77693,561.3317,0.0905285718625191,0.0,0,89.45
723031101053_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723031101053_200.wav,"If I'm not mistaken, I think this picture probably taken in a market, but I'm confused about it seems like it is a day market. The first struck me is the little guy, little boy. He was, he's catching a fish and  He wears a blue t-shirt and maybe the woman beside him is his mother. And I think she is the boss of the stand. And I think I would be interested in running this kind of business because  But I will be interested in Night Market because I have played this before. I think it's very fun because I can catch many fish if I play this game and I will have to feed them after I catch them. It's an interesting activity for me. And I will have fun when I","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7816,0.85798,2.04152,993.4129,0.1271153840148805,0.0,0,89.07
723040101001_200,HS-1801,2.5,/share/corpus/LTTC2023/HS-1801_sliced/723040101001_200.wav,This picture was probably taken at a tour attraction because there are many stands and people in this picture. And the little boy in this picture is catching fish with net in his hand.  I have never seen this kind of activity before. And I'm not interested in running this kind of business because I think I think it will be,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8311,0.92831,2.22833,328.237,0.0178754387112955,0.0,0,59.7
723040101005_200,HS-1801,5.0,/share/corpus/LTTC2023/HS-1801_sliced/723040101005_200.wav,"I think the picture was took in a traditional market because people are walking around on the streets wandering and wondering what to buy. Also, this fishing game usually can be seen in night markets. However, the picture is taken in the morning, so I think it is a traditional market. The people are watching a little game. The little boy is playing a game of fishing.  I have seen this kind of activity before, but my parents do not encourage me to play. So I will not encourage my children to take part in a similar activity. Because my parents told me that they don't know if the water is clean or not. I will not be interested in running this kind of business because my dream business is to go  into international corporations and doing finance controls and lots of international stuff. If I still have time, in this picture, people are wandering around. And I usually like to go to markets too. I like seeing people yelling about, come and buy these stuff. And those passionate and happiness is very, very, a very good scene to see.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7982,0.82683,1.97002,378.0929,0.053812574938185,0.0,0,89.43
723040101006_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723040101006_200.wav,"I think it's an ancient street because there are some houses that built like ancient style and there are some people doing the things like they are here and there are places  I have seen this kind of activity before. If I were a parent, I would encourage my child to take her in a similar activity.  very important to take them to attend such a great activities. I would not enter interest in running this kind of business because I think it's too difficult and I might lose a lot of money if I","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7986,0.88498,1.93026,413.9238,0.0185516854680111,0.0,0,88.96
723040101010_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723040101010_200.wav,"Well, clearly this looks like it is near the street and I think it is the landmark, the landmark and it is just in the beginning. And I see there is one parent and two child and they are catching small fishes. And because I have seen this kind of activity, if I were a parent  I will encourage my child to take part in this next activity because This is very interesting and it doesn't it cost not much and the people and my child my children will enjoy this creative activity then but I won't be interested in running this kind of business because I want to be a and and to premier and  this kind I think cannot be an enterprise. So this is an interesting activity but I can't depend on this for my life. Then I won't run this kind of business. And I think this is photo just like an old street and there maybe have","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7712,0.82796,1.95223,497.5397,0.0429426668180773,0.0,0,89.97
723040101016_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723040101016_200.wav,"In this picture, I think it is in the Taiwanese market. The situation is often in the night market, but it is at the day. There is a monk and his kids. They are doing traditional Taiwanese activities in the night market to use a  to do the fish. I have seen the kind of activity before. It's in the market near my home. If I were a parent, I would encourage my child to play part in this activity. It is very interesting. I think it's so. And it will practice your  Gears and interesting as well I think it is very cool when you when you I like the place","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7366,0.87775,2.06306,466.1396,0.0351877549606166,0.0,0,89.93
723040101020_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723040101020_200.wav,"This picture probably takes place in an old town street and there are lots of people traveling and lots of visitors go here to take a walk and people here in the pictures there's a little boy sitting next to the small box with water and he sits next to it and he is catching fish. I have seen this activity  in Douliu night market and Taichung night market. If I am a parent, I would encourage my child to take part in a similar activity. Because I remember that when I was a child, my parents took me to the night market and go catching fish. I was so excited and so happy. But to do this kind of business,  I'm not interested in it because I think that salary, the benefit would be too low. I would like to earn lots of money. I already have a dream. I would like to be a CEO in a good company. But having a family and take a child to go to this kind of activity, I think it can boost","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8111,0.85058,2.03152,450.4028,0.0361321213260067,0.0,0,89.94
723040101024_200,HS-1801,4.5,/share/corpus/LTTC2023/HS-1801_sliced/723040101024_200.wav,"This picture is taken in an old street I think and because of there are many visitors along the street and almost everyone is is to visitor in the every stands on the loan aside and the three people in the pictures I think that little boy is catching the fish and their mother is helping him and the little brother sister is recording or taking pictures of  a little broader. And I've seen this activity everywhere, especially in the night market. It's very common to see. And I will definitely encourage my child to take part in this kind of activity. It's kind of fun, but not very often. And I won't be interested in running this kind of business because I'd rather run a store instead of this kind of activity. It's not a  proper career that I can make forever. And this picture just reminds me of my childhood memory. I used to went to the night market with my uncle and he always took me to this kind of activity. I love those fish when I successfully catch them. But sadly, those fish aren't very able to live alone.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8077,0.84882,2.06755,419.9874,0.0280860465907946,0.0,0,89.59
723040101025_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723040101025_200.wav,"This picture was probably taken in a market. And there are many people in the picture. And in the background of the picture, I can see there are balloons. And in the front, I can see a mother and a boy.  They are fishing the small fish in the tank. I've seen this kind of activity before. It's in the tourist attraction. If I were the parent, I would encourage my children to take part in this similar activity because that was so much fun.  I'm not interested in running this kind of business because the weather in Taiwan in summer is very hot and when you run this kind of business you have to depend on the weather. Like recently it's raining day and you cannot run your business. I see from the picture I saw a mother  with","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8199,0.85087,1.99247,478.1599,0.0303869919484193,0.0,0,90.21
