speaker_id,form_id,grade,wav_path,asr_transcription,prompt,confidence_score,acoustic_score,lm_score,pitch,intensity,pause(sec),silence(sec),duration(sec)
623040101037_200,HS-1731,3.5,/share/corpus/LTTC2023/HS-1731_sliced/623040101037_200.wav,"in this picture, the man is in the park industry. he is interesting. the box and the box is underground is for money. I have ever seen this kind of activity before. that's in my 13 years old. I am  Interested in doing what the man in the middle of the picture doing in a foreground. That's very Surprised to me and the that's for fun. This activity is kind of art because He has the men much many more time experience if I If I have free time  I will match him. I have free time. And the man go around and see this artist play. They for fun. It is in spring because in the winter is very warm. And the two","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8082,0.87537,2.15966,434.9572,0.024802803847433948,0,0,88.06
623040101038_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623040101038_200.wav,"The picture probably taken on the street. I think the man is a performance actor. He wants to perform and earn some money. If he performs good, people will be happy.  would think he's adorable so he would get some money. I've ever seen this kind of activity before and I'm interested what he's doing because  Performing actors are talent for their... I think this activity is a kind of art because not everyone","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8336,0.89304,2.38361,316.6852,0.02978888885044153,0,0,89.34
623040101039_200,HS-1731,4.5,/share/corpus/LTTC2023/HS-1731_sliced/623040101039_200.wav,"Next picture may probably taken on the street. And I think the street artist is playing some tricks to catch people's attention. And the box on the ground is for the artist to support himself to sit on the box. And I have ever seen these kind of activities in Taipei before. And I really interested in these kind of activities.  kind of activities because through the activities I can see the artist to show his tricks and it really catches my eyes on it. I think it is really cool that he can play these kind of tricks to catch my eyes. I think they will have some certificates on this performance.  and they need high skills performers to gather certificates and show these performers to us. I really envy him. He can play this kind of tricks. So if I have the chance, I would like to learn it from him. So when I see this kind of activities, I will donate some money to him.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8229,0.844,1.96086,486.5986,0.01935460525687392,0,0,89.61
623040101040_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623040101040_200.wav,This picture is probably taken place in a busy street in New York or some metropolitan place and I think because there is many people and beside the people there are many fashion stores and I think the box on the ground is for the crop and to support the man that he won't fall down and I have seen this kind of activity  I think this kind of activity is a kind of art because the person has to dress him or herself like what he wants to be and they can entertain people all over the world.  street and make people happy and also earn money for him or herself and I saw many stores in the picture and also I think it is a flower store and many street and some people are riding bikes and some people are shopping and I also saw a coconut water stand in the picture and I think it's,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8293,0.85682,1.85442,417.9228,0.020416774169632022,0,0,89.87
623040101041_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623040101041_200.wav,"I think this picture probably taken in the main street of the city and I think this is artist in the street and I think the golden box there has a man didn't move on the golden box and he is artist on the street and I have seen this kind of activity before  in the Dan Shui of Taipei. I'm interested in this because I think he is very hardworking and diligent because when the sun is very big, he or she still need to work and his work is just a tease for the people. Sometimes people give him money and the sculpture will move.  at the 10 or 3 minutes, the people will stop. I think this activity is a kind of art because the people of the sculpture will paint it with golden or some colorful color. And when you see the picture, you can see the men just pose, just a posture.  you","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8083,0.86164,2.0667,454.9156,0.01585833341555877,0,0,90.03
623040101042_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623040101042_200.wav,The picture is taken on the street that has many people walk around and have many store in front of it and the box is for the performer to do his performance to the people walk by and I have seen this before in Kaohsiung and Taipei there are many artists trying to  perform their do some dance by special costume or do interactions with the people walk by and I think this activity is a kind of art not it has the connection with people not just only like painting we only can see or listen to the music this one this kind of part make me  feel more interesting because they can interact with people and I think this man with the gun draw all his body with blonde and golden color I think he may scare the people who walk on the street or,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8548,0.90181,2.20154,470.3155,0.023937415025912883,0,0,89.69
623050801001_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801001_200.wav,"On the illustrator there is an artist and I call it artist because it is performance on the road. It is taken on the street and I think it's very great and very imaginative. And the box on the ground is accepting the money that people and audience give.  I have seen this kind of activity before and I think it's very interesting. I have seen it in Australia and America. In the picture, the man is holding a gun and he pretends that he was an army. I like this activity.  It's a kind of art and it can attract many people to appreciate it and admire it. I think everyone loves this activity because it's not very common but it's very awesome for everyone to see it. It can attract me to it might meet, it might hit him. But I think it's very great.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7718,0.83768,2.02529,375.9542,0.0469476564830984,0,0,89.85
623050801002_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801002_200.wav,"This picture is taken in the street and this picture made me think it's not a parade, just a casual day, people walking on the street. And in the picture I can see a special scene is that a man with special  suits like costume, golden costume standing on the box and with special pose and everybody next to the show, the man walking by without noticing. So this picture also make me think the man with costume is showing and  and make everybody think it's an exhibition, it's a lively and everyday exhibition. They can take a look and they can see. And these kind of activities, street shows, I have ever seen it before in our Hong Cham Street. And I would","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.834,0.87514,2.15591,383.5158,0.029888073490812964,0,0,89.74
623050801007_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801007_200.wav,"This picture probably taken on the street or the road. I think it's be the people in the there are very... He maybe will not get a lot of money, but he need to be enforced for it. And the box on the ground is for the money and the visitor.  or the reciter will give him the money. Yeah, I think this activity before, I think it's interesting in doing the man, middle, and the picture doing. Because they are very cool and I cannot do it. I think this activity is kind of art, yeah, I think so. Because he is  He made his own enforce and when he be enforce it was the art. I think the detail of this picture will tell us do everything need to be enforce and don't give up you will have the","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8225,0.88273,2.03642,406.0912,0.047222131229631724,0,0,89.79
623050801009_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801009_200.wav,"I think this picture is probably taken in a place that speaks English because you can see there are a lot of words written in English. And the box on the ground is for people to throw money in it. I have seen this kind of activity before and I'm definitely interested in this because the people pretending to be a statue has to have great abilities such as they can smile, they have to hold  a certain position for a very long time. And then he has to be faced with lots of people and he couldn't do anything else. I think this activity is definitely kind of art because you can look at the costume. It's in golden and the things he put on their faces also gold too. So I think by painting all these things golden and finding the right material and even  I think this is located in a fancy downtown street because many people are passing by and there are a lot of stores. And I think people in there are so happy because they just go because it's like weekend, they don't have to go to work. So they are happily hanging around the city town and shopping and also chat with friends. I think it is a really pleasant atmosphere.  you","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.78,0.82303,2.02578,389.6064,0.029497029863777433,0,0,90.02
623050801011_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801011_200.wav,"This picture was taken in England. Because I have been England and the streets, the sight is really similar to this picture. The box on the ground is for people to donate money for the active artists there. I have seen this kind of activity.  I am not interested in doing what a man in the middle of the picture is doing. It's really difficult for me. Because he has to stay in one action and he must stay in one position.  stood there and not move. I think this activity is kind of art and we should inspire some people interested in it to do it because it's graceful.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7626,0.8677,2.10072,368.0416,0.03178979609902872,0,0,79.72
623050801013_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801013_200.wav,This picture might be any square on the street or just beside the street. I will go there just beside the people and see what he want to do. The black box on the ground is for donating the money for him.  job or and for for me this is an art and I have seen this kind of activity on the square in Taiwan and I'm interested in this and I will go there to maybe take a poor photo or to see what you want to do and so but I never donate the money because I don't have a lot of change so  think this is a kind of art because like he can do that and I can't I can't do this kind of activity on the square in everyone's in everyone's things so I think this is a kind of art because they have to they have to have the ability to do this activity so this is,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.794,0.85528,1.9118,334.4918,0.034027272768850834,0,0,89.91
623050801014_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801014_200.wav,"This picture is probably taken in a shopping street. As you can see, there's a lot of people and there's some shop at the edge of the picture. The box on the ground is for its thing to make into that kind of  I have never seen this kind of activity in real life but I have seen this on internet. This is surely a kind of art because he is in all gold and people will throw some money in front of him  in the box in front of him. If I can see this on the street, I will also have my money into the box. This is really interesting when I saw this. How did he","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7968,0.89166,2.17324,400.9246,0.06590091729314503,0,0,88.19
623050801017_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801017_200.wav,"I think this picture was taken in the street in a foreign country because the people in the picture are foreigners and I think the building is in Europe or America maybe. And I think the box on the ground is for the people who is performing on the street. The box is for people to give money to him if he performs well. And I have seen this picture  I think it's very interesting to me because the man in the middle of the picture, he just sits still, he doesn't move and he wears a golden clothing and he looks very handsome. I think it's very hard to sit still on the box and having a performance in the street because there are a lot of people looking at you.  And I think this activity is a kind of art because it's a very active performance to our daily life and you can see on the streets very easily. So I think it's a kind of art to our life. And if I still have time, I would like to go out to the streets and look at this performance on streets","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8145,0.85138,1.77795,435.334,0.06201229068351774,0,0,89.58
623050801020_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801020_200.wav,This picture is taken in the entertainment area. And because there is a people just acting there and many people think... The box on the ground is for some money.  Because the people just ask for some money I have seen the Activity before Sometimes I will touch touch him and just Want to know what he will ask I Think it is a kind of art because they try themselves to make people  to make people to see them. And many of them just draw themselves or just act in a special... Many people are working in this sidewalk.,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8111,0.91372,2.07477,354.8287,0.027811702177364457,0,0,89.37
623050801021_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801021_200.wav,"This picture was probably taken on a shopping street because there are many people shopping along the street. The box on the ground is for collecting money that people donate for the men. I have seen this kind of activity before near the Shinko Mezukoshi.  would be interesting in it because he is doing something that we won't see. It wasn't common. The activity is kind of art because the man paint himself and it's uncommon, unique and he has his own thinking  about art. So I think it's a kind of art. People around him seem to be not interested about him. However, I believe some people will donate some money to him because of his art.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8197,0.86479,2.21567,303.4626,0.026869903088013812,0,0,87.47
623050801025_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801025_200.wav,"I think the picture was probably taken on the sidewalk in a foreign country. And I think the man in the middle of picture is so amazing. He is sitting without a chair on a box. And he seems like a bald statue and he doesn't active anymore.  I think he is like a clown to amuse people and get some money to maintain his life. There are many people on this sidewalk and there is a stand far from the man and a boy is handling a bicycle.  and going through the man. And in front of the little boy, his father is also handling a bike. In back of the man, there are many stores and a woman and her boyfriend is looking on the menu of the restaurant.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8307,0.90091,2.02712,373.1853,0.05875798330462279,0,0,89.43
623050801031_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801031_200.wav,"This picture was taken on the street. We can see there is a man. He is painted gold and he's just costumed in like an army. I guess, I think he is an artist, okay? And right now he just performed his performance. And the box on the ground,  the  Right? They go on the street with their bike. Maybe they want to go biking. So this is a very crowded street. I can see. And I think this kind of activity is art. Because they think how to costume themselves and they try to do the performance on the street that is really good.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7824,0.78818,2.16495,403.8207,0.06636067444270247,0,0,89.22
623050801032_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801032_200.wav,"1. I think it was probably taken in American street because there was English words on it and stores 2. The box on the ground is for him to stand on 3. Yes, I have ever seen this kind of activity before. I'm interested in  the middle what the man in the middle of pictures doing for I I don't think this kind of activity is a kind of art because just stand on the box five I see a man holding a gun and it's all gold and  and a coconut water store and and a people and a woman are standing in front of the black store and a people was holding a bike and I see old people with white","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8168,0.90383,2.06913,401.8924,0.10912956471919366,0,0,88.38
623050801034_200,HS-1731,3.5,/share/corpus/LTTC2023/HS-1731_sliced/623050801034_200.wav,"I think this picture might be taken in the shopping street. Why it makes me think so is because I see the MAC store, the Dune store, and the coconut water store. What is the box on the ground for? I think if we, when we were shopping and we see this kind of person and we appreciate of his performance,  We can donate some money to him and this might be one of his job. Yes, I have seen this kind of activity before I am interested in doing I'm interested in it because I think sometimes entertainment other people is really a good thing and Yes, this might be a kind of art because you know every everyone  Usually, most people can't do these things. If I still have time, I think those people are shopping on the street. But I think there's no people looking at the person who are performing. But he is really really professional because he's still doing what he's doing.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8118,0.83871,2.04478,441.5334,0.05150479482716485,0,0,89.11
623050801035_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801035_200.wav,"I think this picture was probably taken on the street because there are many pedestrians on the road and there is also have some little store along the road. And the box in front of the man is for two people to donate some money for him. Yes, I have seen this before, seen this slide before. I'm interested in because  the performer can do many things whenever you put the money in their box. I think this activity is kind of art because the performers can show their physical action to us. I think in this picture there is a man act as a warrior  warrior and sit on the golden box and there are many production on the road and two of the production are looking at the store and the stores outdoor glass have some butterfly on it and there are some trees behind the road and everyone seems very happy and we're very casual, we're casually so I think","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8024,0.85345,2.00808,330.3902,0.030273026419117263,0,0,89.24
623050801038_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801038_200.wav,"I think this picture is taken by the street, because I saw a lot of pedestrians, and there is one in a yellow vest, riding a bike. So I think it's a place like a tourist attraction. And the box in front of the man who dressed in gold is for the tips, because he is performing his art, to pretend that he is a tourist.  I'm so happy that I can see this statue.  to stand in one leg and without a chair. It's really hard to do this, so we should respect him and we should give him show the respect. And yeah, if I have a chance, I would like to do something like that. First, I can earn money on my own and I can show my talent to others without just learning and no chance to perform. So, especially","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7167,0.75523,2.10982,367.5505,0.06062520332104428,0,0,89.9
623050801041_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801041_200.wav,"According to this picture, this picture is probably taken somewhere on the street in western country. And the picture reminds one of my best traveling experience in London. There is a box on the ground, a site on the sidewalk of the street, and street artist is performing his art  It dress like a soldier and sitting without chairs. This kind of activity is being considered as an art performance to me personally because I think art should be various performances such as singing, dancing and this is a difficult activity.  the sculpture look art performance. It looks simple but it takes a lot of effort and practice from my personal observations. Well I can see on the background of the picture there are street vendors and some people walking around the street and there are","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8122,0.88266,2.10001,434.2852,0.03275396834896316,0,0,89.27
623050801043_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801043_200.wav,"I think the picture probably taken in the center of the city and I think there are many people gathering there and there are some displays on the ground. Two, the box on the ground is the statue. Above the statue, above the box is the statue and it's a kind of art. And number three, no I never seen such kind of activity  before but if I have the chance I will do that I will go there and take a visit and I see the picture in the middle I see the man in the middle of the picture is riding his bike and maybe they will go the road trip. Number four, do you think I think the activity is a kind of art? Yes and there are many people there and they just  demonstration something that to gathering people. Yes, if I have time I will go there and I seen two people riding a bike and someone is selling something and many visitors there and I see some stores on the left and many tall buildings. Some people, a man wear blue t-shirts and a girl, a woman","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8117,0.83609,1.87622,292.8348,0.02847231641453875,0,0,88.96
623050801044_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801044_200.wav,"This picture is probably taken on the street and it's not in Taiwan, I think it might be in a western country because the sign of the stores are written in English and the bikes on the ground I think is for, is from the street artist and he tried to collect some money from the audience or the  the passenger, the people around him. And I've, yeah, I did. I've seen this kind of activity before because I've been traveling in Australia in the city, Sydney, and I've seen that this kind of street artist on the street. And I remember in time,  Taipei City, there are also some street artists like this. And yeah, I think he's trying to let people know he can, he's trying to pretend he's a statue and that's very, that needs a lot of energy to keep the same action","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8417,0.8724,2.09011,406.335,0.04195934973611701,0,0,89.27
623050801045_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801045_200.wav,"I think the picture is probably taken on the street and the performer is taking a gun to vault money  The box underground is for passenger to give money to the performer. I have never seen this kind of activity before but I am very interested in it.  and I also think this activity is a kind of art and it's really cool. I also see a person, two person walk","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8314,0.93889,2.1648,374.1424,0.02721515150430302,0,0,87.08
623050801046_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623050801046_200.wav,"The picture maybe take on the street. I think this is people show his special seat and the people on the bus to show his special clothes.  I think that is sure and the people think that it's fun and they will put money in the box. This is a kind of art, it's activity art. People can change their clothes.  They didn't move and stand on the box. And so many people walking through on the street. And some people will stand looking at the people, what is doing, and what is dressed, what is painting, the golden. And why can't he do stand?","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8183,0.87838,2.04846,347.6058,0.026035632188806588,0,0,89.27
623060301001_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623060301001_200.wav,"Record your answers for one and a half minutes.  I think it is for passengers to maybe they appreciate the artist and they want to give him some money for his performance. And have I ever seen this kind of activity? Yes, I did. There are lots of street activists. Artists, they usually perform their performance on the street.  in the park and when I was having window shopping I just walked by but if they did have some of the actions or real movements I would stop by and give him some money if I have charge. Do I think this is a kind of charge? Yes I did. I do because","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7841,0.814,2.11532,302.3625,0.026349019638134862,0,0,89.85
623060301002_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623060301002_200.wav,"answers for one and a half minutes.  I think the activity is a kind of art. Now we can see many people maybe playing the violins, many playing the dancing on the street. And it's just kind of the art. The man.  I think he's a professional artist and he tried himself to stay the same course and he just want to be a professional person on the street. So now in our society, we can choose many, there are many ways for us to be our","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7735,0.84593,2.40016,311.6053,0.034472368418631195,0,0,89.74
623060301003_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623060301003_200.wav,"your answers for one and a half minutes.  Yeah, when some people say wow this street artist is very good and don't add some money to them give some money to them. Yes Yes, I haven't seen this kind of at it before I Think I'm not interested in doing this because I think it's a very tired tiring and it cannot move and just do this  I think it's kind of art. Because it's cool and everyone likes it. It needs perseverance and your costume. You are living people.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8013,0.84468,2.25051,314.1206,0.037572368372868946,0,0,89.79
623060301005_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623060301005_200.wav,"Record your answers for one and a half minutes.  And the box on the ground is for coins. Some people, if some people think the performance is great, they may throw some coins in the spot. And I have been to many places like here before. And I saw a lot of performers. Maybe some people will dress like a crown or play some music or even tell  Tell some stories on the street. Yes. I'm quite interested in in these kind of activities and We can see in the picture the man he just color himself into a gold and like and pretend he's sitting on the chair and I know this kind of promoters is really a hard work because he need to like sit here or  you","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.775,0.8022,2.31373,396.3711,0.04948907592842559,0,0,90.02
623060301006_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623060301006_200.wav,Record your answers for one and a half minutes.  I think I see this before and I think this is a very interesting thing and you need to pause this and you need to pause all day and you need to pause but I think this is a good activity but this is a very tiring thing because you need to pause this  you need to post out and this is a kind of hard art because everyone has it has its own opinion but I think do this,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.775,0.82247,1.83012,307.2981,0.03409545449540019,0,0,79.72
623060301007_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623060301007_200.wav,record your answers for one and a half minutes.  They can give some money to this man and this activity I have seen before I Think it is very interesting because the man is very It's very excellent because he can perform her perform his perform his excellence performance It can see here and have a  and I think this kind of art is very significant and many people have to go to appreciate this performance and there are many people on the street and think this man is perform very,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8307,0.85112,1.97476,333.3056,0.024580898888283565,0,0,89.91
623060301008_200,HS-1731,3.0,/share/corpus/LTTC2023/HS-1731_sliced/623060301008_200.wav,answers for one and a half minutes.  on the ground from it's it's it's used to asking for the needs because have you ever seen this kind of yes I I have seen this kind of activity before on the streets too I think the the man do what the men doing is very  It's very awesome because it's very difficult and it needs a lot of patience to get to be still on that and that's not easy. But I think I can do this kind of hard work and I don't have the skill to so I don't I won't want to,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8022,0.84387,2.08135,240.1311,0.0188150537921296,0,0,88.19
623060301009_200,HS-1731,4.5,/share/corpus/LTTC2023/HS-1731_sliced/623060301009_200.wav,"answers for one and a half minutes.  painting all blonde and trying to act is a statue. Yes, I think I have seen this kind of activity before I was in London and people on the street like to show their specialty to get money and this is a kind of art of course because you express yourself by body movement and it's really amazing sometimes.  you see this kind of sometimes before I see people like dancing slowly like like ballet dancers they're dressing very beautifully but totally look like dolls instead of dolls they are of course they're they're human they're people but just dress like dolls and look really fancy and they dance like they're dancing in the music box and they","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8009,0.81751,2.18361,371.5762,0.022958260807006255,0,0,89.58
623060301014_200,HS-1731,4.0,/share/corpus/LTTC2023/HS-1731_sliced/623060301014_200.wav,"answers for one and a half minutes.  and the box in front of him is to let people throw a doughnut or throw some money in it. And I have seen this kind of activity before. I think this is interesting, but I think I won't do this because it need patience and some courage to do this and I don't think I can. And this is really a kind of art  this is very... this is just a human art and I really like it and it looks like a street in a foreign country and there is some shop or stores on the left side and it looks like a market. I think people... it's a Sunday morning I think and people","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.782,0.80525,2.04946,390.811,0.03815929198522219,0,0,89.37
