speaker_id,form_id,grade,wav_path,asr_transcription,prompt,confidence_score,acoustic_score,lm_score,pitch,intensity,pause(sec),silence(sec),duration(sec)
723031101031_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723031101031_200.wav,"I think the place is in the market as many place in Taiwan. When I was small, I often take similar game with my parents. This game is called fishing. You have to use a vulnerable paper to take the fish into your bowl. It is very difficult and it also can treat you  If I have children, I will encourage him to take part in a similar activity. Because as I said, it can train your patient. How about when you talk to running this kind of business, I think it is possible. Because my little brother has an experience of running this kind of business.  this business is very very interesting and you can contact with any customer and also the profit is very huge because you don't have to prepare any expensive element so I think the little brother is very genius of fishing because he is","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7702,0.84727,2.02207,598.2695,0.0580861314274642,0.0,0,89.53
723010201007_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723010201007_200.wav,"The picture probably taken at the street market because there are people around, there are crowds and there are vendors. So I think it's taken at the street markets. The people in the front and this maybe a mother and her son, they are catching fish from the sink. And I have seen this kind of activity before. I like to play it  because the fish is so cute and if I were a parent I would encourage my children to take part in this activity because it's fun and I can play with him, play with my children and we will have fun. I won't be interested in running this kind of business because it's too tired. I have to bring this water, this fish, I have to keep this fish and to the  to the market every day and I have to keep the fish safe. So I kind of that because this activity is pretty cool. You can catch fish on the street. And even this activity is so simple. You just use your","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8059,0.836,1.89642,880.5104,0.1662056966790858,0.0,0,89.61
723110801006_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723110801006_200.wav,"I think this photo is probably taken in a street, in a morning market. Because the photos look like on the street and there are many people, many stands. So I think that might be a morning market. And the kid is putting out a fish in a box. And those people are working around the stands  I have seen this activity before when I was young. When I was young, I like to go to the morning market with my parents. They will encourage me to do that because they think that's interesting. And also, if I were a parent, I would encourage my child to take part in this activity because I think that's funny, quite funny.  and they can build him or her a responsibility to raise those fishes. I would not be interested in running this kind of business because I think working on the street is quite hot and it's not comfortable for me to do something like this outdoors.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7971,0.84879,1.81439,386.414,0.0299335616155948,0.0,0,89.0
723010201014_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723010201014_200.wav,"Okay, the pictures probably taken in the market and what makes my I think so is that is because I saw that a laundry shop behind it and lots of vendors and I saw this guy seems to So seems to sell so balloons of a kid and I saw the people in the picture doing our catching some little lobster or goldfish I can  I can tell you because I don't see what they are catching clearly. I have taken part in this kind of activity before when I was young in the world online market. If I were parents, I won't encourage my children to do so because after you catch those goldfish, they might injure you and some stores might encourage you to bring what you want.  what you catch to home and I remember most of the animals I bring to home are dead or crippled and I don't think that's ecological and you ask me would I be interested in running this kind of business? No, because I don't see what the value is or what the interest is. What's the interest of running this kind of business?  company.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7548,0.8228,2.11933,874.2312,0.0409474576597159,0.0,0,90.15
723100101040_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723100101040_200.wav,"Well, I think that this picture probably taken at a old street because I see the house, they are old and historical. And this young man who was catching the fish and I think that it was very good. Because when I was young, I always asked my father to take me to  I will encourage my daughter or son to do this because it was really really happy when you are a young girl or young boy and take part in a similar activity can be a good thing.  help you produce your intelligence and your health. I don't... I'm not interested in running this kind of business because you have to sit down under the heat of the sun and you have to take care of your fish every day. It will... it will really cost my time.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7501,0.83471,1.96386,627.29,0.121908593660919,0.0,0,89.96
723061001009_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723061001009_200.wav,"I think this picture was probably taken in the market because there's a lot of people in there and also there is another vendor behind the picture and I think the people in the picture are catching the fish. There is a vendor which own a little van which is catching the fish and the little child is catching the fish too. And I have seen this kind of activity before when I went to the market  But if I'm a parent, I wouldn't encourage my children to take part in this activity, but I will let them to, because I won't take my child to go to market very often, because I think that place is kind of messy. And I'm not interested in running this kind of business, because if I have a better career, I won't run this kind of business.  And I think in the picture, the mother behind is taking a picture of this little child. I think the mother was very happy to see her child catching the fish by himself. And I think the child is very interested in it too, because I think the child is smelling. And also, the market is full of people. I think this is a kind of crowded place, so if I'm parents, I won't take my child to there very often, because if","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.756,0.80327,1.66128,349.6983,0.0620537688581263,0.0,0,89.55
723020501034_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723020501034_200.wav,"Well, I think that this picture is taken at a stand-up catching fish in the market and I see that there are many buckets of fish in there and people are catching fish with each other and I haven't I have seen this kind of activity before and but if I were a parent  I won't encourage them to do this because I think that catching fish is really inhumane in many ways. And I won't be interested in running this kind of business. And there are a woman and a kid in the picture and there are catching fish together. And the woman is probably the kids  mother and she's accompanying his children to play this kind of games and and I think that they are they're helping each other and take turns to play to catch the fish and There are many people in the market Beside the beside the stand there are There are there is a stand that is selling maybe it is  you","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7838,0.86831,1.75751,652.0293,0.16341392405897,0.0,0,90.08
723110701013_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723110701013_200.wav,"I think this picture probably taken in a market near the temple because in Taiwan there's many such vans selling it and some things to play in Taiwan.  for a little boy using the capture to catch the fish in the water. This kind of scenery is very usual in Taiwan, especially in night market. If I were a parent, I would encourage my children to  engage in this kind of activity because it's a part of my childhood and but I'm not interested in running this kind of business because I prefer to drawing maybe I will set a stand than drawing others","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8473,0.90427,2.17679,326.9366,0.0584749998136734,0.0,0,89.58
723060301013_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723060301013_200.wav,"I think it is in the market in the morning and because there are many people who are having food on her hand and they are getting fish in the red box. I think I would  that my children to take part in the activity because it can let them more, it can make them not different, indifferent from the biology. So I would encourage them to take part in the activity.  But I am not interested in running this kind of business because it need many power to run this business. But I have not much power","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.852,0.90464,1.91524,351.7212,0.0276086957841787,0.0,0,89.36
723100101015_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723100101015_200.wav,"It looks like this picture was taken in a holiday market. Because I saw many people in this picture. And there isn't usually many people in the market on weekday. And the people in the picture are playing a game. This game is catching the fish from the tank. Have I ever seen this kind of activity before? Yes, I have.  I often see these kinds of activities in the market on holiday. If I were a parent, I think I wouldn't encourage my child to take part in a similar activity because I think it's a waste of time. You catch the fish, then what can I do with the fish? Just let them go or do something? Would I be interested?  interested in running this kind of business? No, because I think this kind of business is not... you can earn a lot of money and it's very... I think it's very hard to me to do these kind of things and it's very hard. As I said, there are many people in this picture. The woman in the front is wearing a blue sweater","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.791,0.81755,2.00201,480.4355,0.0779968553029422,0.0,0,89.86
723110701022_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723110701022_200.wav,"It might be in the night market and everyone is fishing the fish in the play. And I haven't played these kinds of activities because my parents thought it is so dangerous for the children to engage in these kinds of activities. And I think these kinds of activities are not suitable for everyone because it is brutal for the fish.  to catch by this activity. But some people may think it's kind of traditional activity that we have to reserve so that everyone can participate in this kind of activity. But most of people might ignore it is way to earn money and that the people working this business won't take care of the health of the people  the fish or even they do harm to this environment. So I think this kind of activity shouldn't be involved because lots of people are working by this kind of business. And if I were a parent, I won't recommend my children to participate in this kind of activity. It's not suitable","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.783,0.83838,1.75008,402.9986,0.0937243585641949,0.0,0,89.92
723010101029_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723010101029_200.wav,"In my opinion, I think that this picture might be taken in the traditional market because this kind of activity can be seen at the traditional market and I've seen this kind of thing before. In the picture, there's a little boy trying to catch the fishes by the net. If I were a parent, I would  encourage my child to participate in this kind of activity because I think this activity can stimulate their interest in in their in catching fishes and they might want to develop this kind of skills in the future and in the society.  I wouldn't be interested in running this kind of activity because I think becoming a fisherman is very tiring and you should always go fishing every day but not always have the results you want.  their","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8338,0.87317,1.93542,307.2427,0.023121600061655,0.0,0,90.18
723010201089_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723010201089_200.wav,"I think this picture is taken in the night market because there is a lot of shops and many people. The people in the picture are catching fish with small net. I have seen this kind of activity before but if I were a parent, I won't encourage my child to catch fish.  I think it's unethical and if I were a businessman, I won't be interested in running this kind of business. It's unethical and bad for fish. There's a lot of people and a boy catch a lot of fish. He's sitting on a green chair and his parents are helping him with catching fish. And a woman is selfie with a camera.  Hello Kitty cell phone. There is a washing shop near the night market. And the woman is drinking a juice. The people are walking around and I think","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7821,0.8402,2.02507,525.081,0.0967967739373806,0.0,0,89.61
723040101010_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723040101010_200.wav,"Well, clearly this looks like it is near the street and I think it is the landmark, the landmark and it is just in the beginning. And I see there is one parent and two child and they are catching small fishes. And because I have seen this kind of activity, if I were a parent  I will encourage my child to take part in this next activity because This is very interesting and it doesn't it cost not much and the people and my child my children will enjoy this creative activity then but I won't be interested in running this kind of business because I want to be a and and to premier and  this kind I think cannot be an enterprise. So this is an interesting activity but I can't depend on this for my life. Then I won't run this kind of business. And I think this is photo just like an old street and there maybe have","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7712,0.82796,1.95223,497.5397,0.0429426668180773,0.0,0,89.97
723030101034_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723030101034_200.wav,"This is a street that have a lot of activities. And I think this will be fun for children. Because like this picture, a boy is catching fish and I think he is happy.  So people in the picture is just having fun here. I have never seen this kind of activity before. But if I'm a children, I would take my children here to take part in the activity. Because I would hope that my children  My children have lots of activities and gain experiences. I won't be interested in running this kind of business because I think this is too tired and sometimes if there are only few people here, you won't gain enough money and your life will be really really tired.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7926,0.87699,1.96336,449.5282,0.1305558561926355,0.0,0,88.72
723050201039_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723050201039_200.wav,"This picture was probably taken in a night market and this is the afternoon Because there are many vendors and people the people in the picture are Playing a game There is a kid and an adult The kids are playing a game like fishing Yes, I have seen this kind of activity before  because I went to a lot of night markets. If I were a parent, I would encourage my child to take part in this activity because it can train the children's patience. I have interesting experience  in running this kind of businesses but not in my work time. I still have a regular job but in my free time I would like to run this kind of business because it's very fun. This picture, in front of this picture there is a little boy with a, there's a little boy and","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7713,0.84889,1.88467,347.0673,0.0152813432904988,0.0,0,89.18
723010201084_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723010201084_200.wav,"It was probably taken on the old street because there are many people on the street and the building is kind of old. And the children are catching the fish and some people are looking around. I have never seen this kind of activity but I wouldn't encourage my child to take part in this kind of activity.  Because I think the fish is very poor. They became the toy of the humans. It's not very humankind. I wouldn't be interested in running this kind of business. Although it would make money, but I think it's cruel to the animals.  and there are selling balloons behind the stand and there are three fish boxes and the owner are teaching the child how to catch the fish and the children's stand is looking behind him","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7681,0.85004,1.87884,659.7477,0.0570508334436453,0.0,0,88.98
723050201028_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723050201028_200.wav,"I think this picture might taken in the night market although the sunlight still there. Because our night markets work so early. This picture make me feel a little bit sad. Since the people are capturing the fish. I always seen this kind of activity in the night market or in a carnival. If I were a parent, I won't encourage my child to take  take part in this activity since I think it is a little bit crucial to the animals or something. Suppose I'm a fish in that box, I will feel very well. So as I mentioned above, I won't interesting in running this kind of business. It's a little bit, no, it's not a little bit, it's very merciless.  They are the child and that man might be his father are working out to capture the fish and the ball in the child's hands seems to have a lot of fish and the child might not know the plight that the fish have. He just think that he is playing the game.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8133,0.84384,2.06801,555.1452,0.0730578946439843,0.0,0,89.75
723040101005_200,HS-1801,5.0,/share/corpus/LTTC2023/HS-1801_sliced/723040101005_200.wav,"I think the picture was took in a traditional market because people are walking around on the streets wandering and wondering what to buy. Also, this fishing game usually can be seen in night markets. However, the picture is taken in the morning, so I think it is a traditional market. The people are watching a little game. The little boy is playing a game of fishing.  I have seen this kind of activity before, but my parents do not encourage me to play. So I will not encourage my children to take part in a similar activity. Because my parents told me that they don't know if the water is clean or not. I will not be interested in running this kind of business because my dream business is to go  into international corporations and doing finance controls and lots of international stuff. If I still have time, in this picture, people are wandering around. And I usually like to go to markets too. I like seeing people yelling about, come and buy these stuff. And those passionate and happiness is very, very, a very good scene to see.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7982,0.82683,1.97002,378.0929,0.053812574938185,0.0,0,89.43
723020501050_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723020501050_200.wav,"I think this picture is probably taken in the house building in front of the house building because I think there are many stairs on the left, right and left side and the people were just like from the society on the street. And I think the people in the picture might be catching the fish, then there is a  boy catching the fish with a net. I have ever seen this kind of activity before and I think that's a quite common activity. And if I were a parent, I might encourage my children to take part in this similar activity because they should try everything new and don't just reject it.  They can have fun then. But I think I wouldn't be interested in running this kind of business because I think there are too many things to carry on. And you have to bring the water and a lot of fish. I think that is kind of a trouble. And I saw the picture that a little boy with skirt","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8079,0.84794,1.94124,515.1778,0.0928194966143782,0.0,0,89.61
723030101109_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723030101109_200.wav,This picture was taken in night market because it the kid and the parents were Capturing a goldfish and it is usual activity in night market I often seen it in in Fengjia night market and my parents often take me to  I would encourage my child to take a part in because I think it could It could pull the gap of me and my child As you can see the the children in the picture is quite heavy  happy playing with the goldfish. And the parents are just looking forward to this.,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8025,0.91059,2.15246,365.9873,0.0532434781729851,0.0,0,68.51
723100101046_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723100101046_200.wav,"I beg for your pardon but I can't really tell where this picture was taken. But I guess it's in the night market or in the traditional market because people walk by and there's a lot of stands there. And I think the children in the picture, he's trying to get some fish from the box. And yes, I have seen this kind of activity  I even did it in the night market. I think I would encourage my child, my children to take part in this. It is kind of game and it is interesting. But I think I won't run this kind of business because it is a big deal. I have asked the boss of the fish stand and it is hard to take part in this.  care of these fish. We have to clean the pool, clean the box every day and it's kind of tired for me. And I think this kind of game like getting fish, scratching the fish from the box is kind of cruel because these fish don't have freedom. And maybe we can have another game like poking the marble or shooting","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7616,0.79784,1.95595,540.7664,0.0863672623194621,0.0,0,89.91
723020501006_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723020501006_200.wav,"This picture was properly taken in the market because there are so many people surrounding there. The people in the picture are several children and one child is catching the fish.  I have seen this kind of activity before because my house is near the market. If I were a parent, I would encourage my child to take part in similar activity because that will make the child have a happy time.  interested in running this kind of business? Yes, because I can earn money from the chart. That would be easier to make money from the chart. And in this picture, you can also see a laundry mark.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8187,0.88708,1.95135,752.1811,0.0653224490696982,0.0,0,88.98
723031101024_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723031101024_200.wav,"This picture may be taken at the street or at the night market because the vendors along the road are doing some sales and getting some money.  And in a picture in a picture the people in a in a in a picture of people is still a child in a blue t-shirt long sleeve t-shirt is catching up some some kind of animals and playing and another people just wander around  to see if there are anything interesting. And I have tried this game, catching some animals. If I were a parent, I would encourage my child to participate in this similar activities. Because it can interest them  you","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8037,0.87672,2.15721,454.9431,0.2098245104573959,0.0,0,90.03
723030101033_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723030101033_200.wav,"This picture is taken by a street and because there are many people like buying things and the little kid is capturing fish by a street with nets and people are people are swimming and this kid looks like he is catching the fish alone and I've seen this activity before but  If I were a parent, I don't encourage my kids to do this because you capture the fish and you don't know what to do afterwards. And in the picture, I think I would be interested in running this kind of business because the kids are often deceived. And in the picture, I see a mother taking pictures with herself  and her cellphone has Hello Kitty on it. And there are a girl sitting next to him and she's also catching fishes with net. And there are a guy standing behind the boy and he's probably waiting for the boy to finish and he's going to catch the fish too. But for me, I don't like this activity because  I'll","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7799,0.84536,1.88534,628.6038,0.1037393546903566,0.0,0,90.4
723110801043_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723110801043_200.wav,"I think that this picture is taken by the street. Because the road, because people are sitting on the road. And people in this picture are having fun. Like catch fish. And I have seen this kind of activity  in my hometown. If I were a parent, I would encourage my child to take part in this kind of activity because I see that he or she will have fun and I can have fun with them all too. Actually, I'm not interested in running this kind of activity.  of business because I think because I see less and less people like to do this kind of activities and","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7706,0.88275,1.90142,333.8235,0.0483204081787594,0.0,0,88.81
723010201115_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723010201115_200.wav,I think this picture was taken in night market because there are many people in this picture and the people in this picture is catching fish it's a common activity in night markets and I think it's very fun funny I have seen this activity  I would encourage my child to take part in this activity because it is a chance to activate child's kind.  because I have similar experience well when my senior high school and it is a very good business because it can earn lots of money and I saw a,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8282,0.89896,1.98031,888.0575,0.0985255557112395,0.0,0,88.25
723031101015_200,HS-1801,3.5,/share/corpus/LTTC2023/HS-1801_sliced/723031101015_200.wav,I think this picture probably was taken in the market because people are sitting on the little tree and there are many people walking through them. And the sky is still bright so it can be night. So this place was a nice place to take pictures.  I think it is in the market  The game usually appears in the market.,"Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7803,0.91355,2.00321,394.0694,0.0333807019908961,0.0,0,70.91
723061001017_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723061001017_200.wav,"I think this picture was taken in the market because there are lots of people walk around and see the market. And the picture in the people in this picture, the kids on the right side is catching the fish in a plastic box and some other people are just walking around and see what they can do. I have ever seen  come to this kind of activity before. And if I were a parent, I would encourage my children to take part in these activities, because that's really fun. You can work with other people and see lots of things in this kind of market. And if I'm not really interested in running this kind of business, because I think it's very hard work, you need the hard work,  need to prepare many things before round the shop and as you can see in this picture there are not really lots of people and they are engaged in this small street too many people and sometimes this kind of place will fill with a lot of trash after this market so I don't really like this kind of market","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.8096,0.83837,1.86821,377.5511,0.172058857104608,0.0,0,89.98
723010201135_200,HS-1801,3.5,/share/corpus/LTTC2023/HS-1801_sliced/723010201135_200.wav,"This picture might probably taken in night market because this because this activity is often it's usually take place in night markets and Those people are those you are have fun with fish did they're just Yeah, they have fun with fish and I usually see this activity before because when I was small  I usually go to the night market and a lot of people play this and if I were a parent I might encourage my child to take part in this similar activity because they can learn how to catch them and to learn some new things but I wouldn't be interested in running this kind of business because I want to use my  I don't like these things and I think I should use my brain to work, not just my body. And the people there, there's a lot of people there and walking, talking, and the parents there, the parents there, and there's a child, he's catching a fish, he's catching","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7552,0.8441,1.91513,637.542,0.1150621625317915,0.0,0,88.43
723050201042_200,HS-1801,3.0,/share/corpus/LTTC2023/HS-1801_sliced/723050201042_200.wav,"I think it's in front of the temple or in the market because there are a lot of people and a store on the street. People in the picture are catching fish from the box.  I have seen this kind of activity before. I saw it in the night market near my house. If I am a parent, I will not encourage my children to take part in this because I think this does not deserve back the life of fish.  I won't encourage my children. And I'm not interested in running this kind of business. Because if I did this, I will... My children may learn and... ...deserve back their life is a true thing from what I'm doing. Catching fish is a children.","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7853,0.85075,2.0503,519.1844,0.0655336448330884,0.0,0,89.86
723010201077_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723010201077_200.wav,"I think this picture is probably taken in the night market or Bizarre because this kind of activity will take place in this kind of places and it may spend you some money and for question number 2 I think they are getting the fish in their... I think that people is getting their fish in their bowl for the purpose of taking the fish away from the  from them and I have seen this activity before and I've even taken part in it before and if I were a parent I think I won't encourage my child to take part in this activity because I think this is cool for fishes to be  being taken by this kind of way. And I won't be... And for question number four, I think I won't be interested in this kind of business. Just like I said, that's cruel for the fish and that's not humane. And for question number five, I see people taking a cell phone, taking pictures","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.7909,0.82256,1.8533,1125.2795,0.053121710477985,0.0,0,89.49
723010101008_200,HS-1801,4.0,/share/corpus/LTTC2023/HS-1801_sliced/723010101008_200.wav,"In this picture, I think this picture was taken at the night market in the evening. And I think the children in this picture was very happy because he catch a lot of fish by himself. I think it is a lot of fun, isn't it?  pictures are traveling and buying and buying the food and see having a lot of fun and of course I have seen this kind of activity before and if I were a parent I will encourage my child to take part in such cinema activity because I think my children  will have a lot of fun after they doing it and I think it also can help encourage my children and I of the relationship. I think it is not bad right and I think in my free time I will go with my family and my children or my friend to do it and I think","Where was this picture probably taken? What makes you think so? What is the box on the ground for? Have you ever seen this kind of activity before? Would you be interested in doing what the man in the middle of the picture is doing? Please explain. Do you think this activity is a kind of art? Please explain. If you still have time, please describe the picture in as much detail as you can.",0.844,0.89274,1.82701,460.921,0.0506958903566207,0.0,0,88.77
